category,price,description,rating,num_ratings_reviews,discount,mrp,details,is_fassured,timestamp
Mobile,₹999,Lava ARC 11i,3.7,92 Ratings & 19 Reviews,0,0,32 MB RAM | Expandable Upto 16 GB4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera1000 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,0,2019-08-14 22:43:33.544584
Mobile,"₹1,150",Micromax X104,3.8,31 Ratings & 15 Reviews,0,0,cm Display1800 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,1,2019-08-14 22:43:42.382500
Mobile,"₹1,525",Lava Metal 28,4.1,86 Ratings & 7 Reviews,0,0,32 GB ROM |7.11 cm (2.8 inch) Display1.3MP Rear Camera1200 mAh Battery1 year on Handset and 6 months on accessories,0,2019-08-14 22:43:42.383497
Mobile,₹799,I Kall K31 Combo of Two Mobile,3.4,662 Ratings & 83 Reviews,0,0,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:43:42.384494
Mobile,₹699,GreenBerry 3310,3.1,7 Ratings & 0 Reviews,53% off,"₹1,499",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) NA Display2MP Rear Camera | 0MP Front Camera1000 mAh Battery6 Months,0,2019-08-14 22:43:42.385491
Mobile,"₹3,199","Lava Iris 444 (Black and Blue, 512 MB)",3.6,41 Ratings & 2 Reviews,0,0,256 MB RAM | 512 MB ROM | Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display2MP Rear Camera | 0.3MP Front Camera1400 mAh Li-Ion BatteryCortex-A7 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:43:42.387486
Mobile,"₹1,375",Lava Spark 10,3.7,131 Ratings & 19 Reviews,0,0,Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display1.3MP Rear Camera1100 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,0,2019-08-14 22:43:42.388483
Mobile,₹700,Gfive Plus,3.7,367 Ratings & 23 Reviews,14% off,₹816,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) HVGA Display0.3MP Rear Camera1000 mAh Battery1year handset and 3months accessory warranty,0,2019-08-14 22:43:42.389484
Mobile,₹999,Niamia Cad V,3.9,8 Ratings & 0 Reviews,41% off,"₹1,699",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera1000 mAh Battery10 DAYS REPLACEMENT WARRANTY,0,2019-08-14 22:43:42.390477
Mobile,"₹67,900","Samsung Galaxy Note 9 (Ocean Blue, 128 GB)",4.6,"1,826 Ratings & 242 Reviews",7% off,"₹73,600",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.26 cm (6.4 inch) Quad HD+ Display12MP + 12MP | 8MP Front Camera4000 mAh Lithium-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:43:42.392473
Mobile,"₹1,299",I Kall K35 Combo Of Two Mobile,3.5,733 Ratings & 112 Reviews,0,0,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera1800 mAh Battery1 Year Manufacturing Warranty,0,2019-08-14 22:43:42.393470
Mobile,"₹1,059",Micromax GC318,3.5,815 Ratings & 112 Reviews,0,0,64 MB RAM | 6 MB ROM | Expandable Upto 8 GB6.1 cm (2.4 inch) HVGA Display0.3MP Rear Camera1200 mAh Battery1 Year Manufacturer Warranty,1,2019-08-14 22:43:42.394466
Mobile,"₹6,789","Sugar F7 Mini (Gold, 32 GB)",0,0,0,0,4 GB RAM | 32 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3000 mAh BatteryMediaTek Helio X20 Processor6 months,0,2019-08-14 22:43:42.395465
Mobile,₹999,Edge E66,3.3,40 Ratings & 10 Reviews,0,0,32 MB RAM | 32 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera1500 mAh BatteryARM926EJ-S Core Processor1 Years Manufacturer Warranty,0,2019-08-14 22:43:42.397461
Mobile,"₹3,399",Nokia 3310 DS,3.7,"19,824 Ratings & 2,500 Reviews",5% off,"₹3,599",16 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:43:42.398418
Mobile,₹949,Edge E66,3.3,40 Ratings & 10 Reviews,0,0,32 MB RAM | 32 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera1500 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:43:42.399454
Mobile,₹949,Edge E66,3.3,40 Ratings & 10 Reviews,0,0,32 MB RAM | 32 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera1500 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:43:42.400450
Mobile,"₹2,669","Lava Iris 325 Style (Black, 512 MB)",3.9,28 Ratings & 3 Reviews,0,0,256 MB RAM | 512 MB ROM | Expandable Upto 32 GB8.89 cm (3.5 inch) HVGA Display2MP Rear Camera | 0.3MP Front Camera1350 mAh Li-Ion BatteryBrand Warranty of 1 Year,0,2019-08-14 22:43:42.402445
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:43:42.403446
Mobile,₹899,Itel it2172,4.1,45 Ratings & 5 Reviews,1% off,₹910,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera1000 mAh Battery1 Year Brand Warranty,0,2019-08-14 22:43:42.404441
Mobile,"₹4,991","Mobiistar C2 (Gold, 16 GB)",4,243 Ratings & 25 Reviews,16% off,"₹5,990",2 GB RAM | 16 GB ROM |13.56 cm (5.34 inch) Display8MP Rear Camera | 8MP Front Camera3000 mAh Battery1 year on Handset & 6 months on Accessories Warranty,0,2019-08-14 22:43:42.405440
Mobile,₹579,Heemax M4,3.4,76 Ratings & 20 Reviews,0,0,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera1000 mAh Battery100 Days Handset Replacement Warranty,0,2019-08-14 22:43:42.406436
Mobile,"₹3,499","Micromax Bharat 2 Plus (Blue, 8 GB)",3.6,"1,165 Ratings & 143 Reviews",30% off,"₹4,999",1 GB RAM | 8 GB ROM |10.16 cm (4 inch) Display5MP Rear Camera1600 mAh Battery1 Year Warranty,0,2019-08-14 22:43:42.408429
Mobile,"₹21,990","OPPO F9 Pro (Starry purple, 128 GB)",4.5,"26,251 Ratings & 2,821 Reviews",21% off,"₹27,990",6 GB RAM | 128 GB ROM |16.0 cm (6.3 inch) Display16MP Rear Camera3500 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,0,2019-08-14 22:43:42.409428
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:43:42.410424
Mobile,"₹2,950",Micromax X266,0,0,0,0,Expandable Upto 8 GB5.59 cm (2.2 inch) HQVGA Display1.3MP Rear Camera1100 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,1,2019-08-14 22:43:51.857170
Mobile,₹525,Mido M55,3.2,85 Ratings & 18 Reviews,0,0,56 MB ROM |4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera1000 mAh Battery6 Month Manufactured Warranty,0,2019-08-14 22:43:51.859164
Mobile,"₹11,990","Samsung Galaxy On6 (Blue, 64 GB)",4.3,"96,195 Ratings & 9,305 Reviews",22% off,"₹15,490",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.22 cm (5.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera3000 mAh Battery1.6 GHz Exynos Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:43:51.860162
Mobile,₹699,GreenBerry 3310,3.1,7 Ratings & 0 Reviews,53% off,"₹1,499",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) NA Display2MP Rear Camera | 0MP Front Camera1000 mAh Battery6 Months,0,2019-08-14 22:43:51.861159
Mobile,"₹3,690","Panasonic P75 (Champagne Gold, 8 GB)",3.8,"1,681 Ratings & 298 Reviews",0,0,1 GB RAM | 8 GB ROM |12.7 cm (5 inch) HD Display8MP Rear Camera5000 mAh Battery0 0 Quad Core 1.3GHz Processor1 Year Manufacturer Warranty,0,2019-08-14 22:43:51.862156
Mobile,"₹61,900","Samsung Galaxy S9 (Coral Blue, 128 GB)",4.6,"1,447 Ratings & 256 Reviews",0,0,4 GB RAM | 128 GB ROM | Expandable Upto 400 GB14.73 cm (5.8 inch) Quad HD+ Display12MP Rear Camera | 8MP Front Camera3000 mAh BatteryExynos 9810 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:43:51.864151
Mobile,"₹12,999","VIVO V9 YOUTH (Black, 32 GB)",4.4,"25,519 Ratings & 2,874 Reviews",0,0,4 GB RAM | 32 GB ROM |16.0 cm (6.3 inch) Display16MP Rear Camera3260 mAh BatterySoftware,0,2019-08-14 22:43:51.865148
Mobile,₹640,Gfive Classic,3.4,86 Ratings & 9 Reviews,19% off,₹799,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display1050 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:43:51.866146
Mobile,₹569,I Kall K19 New,3.8,"1,615 Ratings & 182 Reviews",16% off,₹679,32 MB RAM | 64 MB ROM |4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery15 Month  Manufacturer Warranty,1,2019-08-14 22:43:51.868140
Mobile,"₹3,399",Nokia 3310 DS,3.7,"19,824 Ratings & 2,500 Reviews",5% off,"₹3,599",16 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:43:51.869138
Mobile,"₹3,690","Spice Xlife Victor5 (Black & Gold, 8 GB)",4.4,5 Ratings & 0 Reviews,0,0,1 GB RAM | 8 GB ROM |12.7 cm (5 inch) Display8MP Rear Camera2000 mAh Battery1 Year Brand Warranty,0,2019-08-14 22:43:51.870135
Mobile,₹799,Micromax X372,3.5,11 Ratings & 1 Reviews,0,0,56 MB RAM | 40 MB ROM |4.5 cm (1.77 inch) Display0.03MP Rear Camera800 mAh Battery1 year brand waranty on handset and six month for its all assesary,0,2019-08-14 22:43:51.871132
Mobile,"₹2,999",Micromax X265,3.8,4 Ratings & 1 Reviews,0,0,Expandable Upto 2 GB5.59 cm (2.2 inch) HQVGA Display1200 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,1,2019-08-14 22:43:51.873127
Mobile,₹999,Niamia Cad V,3.9,8 Ratings & 0 Reviews,41% off,"₹1,699",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera1000 mAh Battery10 DAYS REPLACEMENT WARRANTY,0,2019-08-14 22:43:51.874124
Mobile,"₹2,999",Micromax X265,4,2 Ratings & 1 Reviews,0,0,cm Display1 Year Manufacturer Warranty,1,2019-08-14 22:43:51.875122
Mobile,₹949,MTR MT Bullet,0,0,0,0,64 MB RAM | 64 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera1200 mAh Battery12 Months,0,2019-08-14 22:43:51.876119
Mobile,"₹1,199",MTR Don,0,0,0,0,64 MB RAM | 64 MB ROM |4.5 cm (1.77 inch) Display0.07MP Rear Camera2000 mAh Battery12 Months,0,2019-08-14 22:43:51.877117
Mobile,"₹1,649",GLX W5 Pack of Three Mobiles,3.5,6 Ratings & 1 Reviews,0,0,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera950 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:43:51.878114
Mobile,"₹3,499","Spice F301 (Black & Red, 8 GB)",4.2,5 Ratings & 0 Reviews,29% off,"₹4,990",1 GB RAM | 8 GB ROM |11.43 cm (4.5 inch) Display5MP Rear Camera | 2MP Front Camera2000 mAh Battery1 Year Brand Warranty,0,2019-08-14 22:43:51.880108
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:43:51.881106
Mobile,"₹4,999","TCL 560 (Metal Gold Hairline, 16 GB)",3.8,"1,931 Ratings & 596 Reviews",0,0,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB13.97 cm (5.5 inch) HD Display8MP Rear Camera | 5MP Front Camera2500 mAh BatteryMSM 8909 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:43:51.882103
Mobile,"₹1,579",Mymax M35 Combo of Three,4.1,7 Ratings & 1 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days,0,2019-08-14 22:43:51.884098
Mobile,"₹1,579",Mymax M35 Combo of Three,4.1,7 Ratings & 1 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days,0,2019-08-14 22:43:51.885096
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:43:51.886092
Mobile,"₹1,499",Micromax X102,4.2,31 Ratings & 12 Reviews,0,0,25 KB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera900 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,1,2019-08-14 22:44:00.388784
Mobile,"₹1,969","Micromax X102 (Black, 4 GB)",4,54 Ratings & 31 Reviews,0,0,4 GB ROM |cm Display1 Year Manufacturer Warranty,1,2019-08-14 22:44:00.390779
Mobile,₹699,MTR Mt07,3.9,17 Ratings & 2 Reviews,0,0,64 MB RAM | 64 MB ROM |4.5 cm (1.77 inch) Display3MP Rear Camera800 mAh Battery1 Year Warranty,0,2019-08-14 22:44:00.391776
Mobile,"₹2,998","Rio London (Black, 4 GB)",3.5,226 Ratings & 29 Reviews,0,0,512 MB RAM | 4 GB ROM | Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display5MP Rear Camera | 2MP Front Camera1500 mAh BatteryMediaTek MT6572 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:44:00.392773
Mobile,"₹1,149",Panasonic GD22,3.5,912 Ratings & 84 Reviews,0,0,64 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display1.3MP Rear Camera1800 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,0,2019-08-14 22:44:00.393771
Mobile,₹699,GreenBerry 3310,3.1,7 Ratings & 0 Reviews,53% off,"₹1,499",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) NA Display2MP Rear Camera | 0MP Front Camera1000 mAh Battery6 Months,0,2019-08-14 22:44:00.395765
Mobile,₹699,I-Plus I-8,3.8,5 Ratings & 0 Reviews,0,0,20 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.03MP Rear Camera1000 mAh BatteryOne Year Manufacturing Warranty,0,2019-08-14 22:44:00.396763
Mobile,"₹37,999","OnePlus 5 (Slate Gray, 128 GB)",4.4,364 Ratings & 47 Reviews,0,0,8 GB RAM | 128 GB ROM |13.97 cm (5.5 inch) Full HD Display16MP + 20MP | 16MP Front Camera3300 mAh BatteryQualcomm Snapdragon 835 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:44:00.397760
Mobile,"₹2,499",Micromax X331,4.1,17 Ratings & 0 Reviews,0,0,250 KB ROM | Expandable Upto 4 GB7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1100 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,1,2019-08-14 22:44:00.398757
Mobile,₹999,Niamia Cad V,3.9,8 Ratings & 0 Reviews,41% off,"₹1,699",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera1000 mAh Battery10 DAYS REPLACEMENT WARRANTY,0,2019-08-14 22:44:00.400752
Mobile,"₹1,999",Micromax X331,4.1,17 Ratings & 0 Reviews,0,0,250 KB ROM | Expandable Upto 4 GB7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1100 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,1,2019-08-14 22:44:00.401749
Mobile,"₹3,299","Videocon Infinium Z52 Inspire (Blue+Silver, 8 GB)",4.3,3 Ratings & 0 Reviews,0,0,1 GB RAM | 8 GB ROM |12.7 cm (5 inch) FWVGA Display8MP Rear Camera2000 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:44:00.402747
Mobile,"₹8,499","Nokia 5.1 (Gold, 32 GB)",4.2,130 Ratings & 8 Reviews,46% off,"₹15,999",3 GB RAM | 32 GB ROM |13.97 cm (5.5 inch) Display16MP Rear Camera2970 mAh Battery1 Year Manufacturing Warranty for Mobile and 6 Months Battery Warranty,0,2019-08-14 22:44:00.403744
Mobile,₹749,Reach Cogent Strong,3.7,6 Ratings & 1 Reviews,0,0,1 MB RAM | 10 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) NA Display0.8MP Rear Camera1800 mAh Battery1 year  Manufacture  Warranty,1,2019-08-14 22:44:00.405739
Mobile,₹749,Reach Cogent Strong,3.4,5 Ratings & 1 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.8MP Rear Camera1800 mAh BatteryManufacturing Warranty,1,2019-08-14 22:44:00.406736
Mobile,"₹3,399",Nokia 3310 DS,3.7,"19,824 Ratings & 2,500 Reviews",5% off,"₹3,599",16 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:44:00.407733
Mobile,₹559,Rocktel W17,3.5,100 Ratings & 19 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery6 Months Manufacturer Warranty,0,2019-08-14 22:44:00.408731
Mobile,"₹1,149",I Kall K3311 Combo with Two Mobile,3.8,547 Ratings & 67 Reviews,0,0,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera1800 mAh Battery1 Year Manufacture Warranty,0,2019-08-14 22:44:00.410725
Mobile,"₹1,999",Micromax X274,4.1,11 Ratings & 8 Reviews,0,0,Expandable Upto 4 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1800 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,1,2019-08-14 22:44:00.411723
Mobile,"₹10,899","Vivo Y69 (Matte Black, 32 GB)",4.3,"5,276 Ratings & 761 Reviews",0,0,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 16MP Front Camera3000 mAh BatteryMediatek MT6750 Octa Core 1.5GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:44:00.412720
Mobile,₹749,Shomi S125,0,0,62% off,"₹1,999","32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) VGA Display0.3MP Rear Camera1000 mAh Battery3 Month warranty other than breakage. Customer need to send the product to nearest service center , in case, there is no service center nearby the product should be send to company back for repair. For Our any Query Please contact us on our Customer Care no. 9466889414",0,2019-08-14 22:44:00.413717
Mobile,"₹1,150",Itel IT 5040,3.8,31 Ratings & 1 Reviews,22% off,"₹1,492",32 MB RAM | 32 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera1900 mAh Battery100days Replacements and 1year warranty,0,2019-08-14 22:44:00.415712
Mobile,₹899,Zen Atom 202,3.8,39 Ratings & 7 Reviews,10% off,₹999,Expandable Upto 8 GB6.1 cm (2.4 inch) Display1.3MP Rear Camera1800 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:44:00.416709
Mobile,"₹4,460","Mobiistar C2 (Black, 16 GB)",4,243 Ratings & 25 Reviews,18% off,"₹5,449",2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.56 cm (5.34 inch) Display8MP Rear Camera | 8MP Front Camera3000 mAh Battery1 Year on Handset & 6 Months on Accessories,0,2019-08-14 22:44:00.417707
Mobile,"₹6,990","Panasonic Eluga Z1 (Black, 32 GB)",4.3,"1,662 Ratings & 247 Reviews",36% off,"₹10,990",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB15.72 cm (6.19 inch) HD+ Display13MP + 2MP | 8MP Front Camera4000 mAh Li-ion Polymer BatteryMT6762 (Helio P22) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,1,2019-08-14 22:44:11.537313
Mobile,"₹1,280",Itel IT5231,3.9,505 Ratings & 91 Reviews,0,0,64 MB RAM | 64 MB ROM |6.1 cm (2.4 inch) Display2MP Rear Camera1900 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:44:11.539307
Mobile,₹999,MTR Mt07,3.9,17 Ratings & 2 Reviews,0,0,64 MB RAM | 64 MB ROM |4.5 cm (1.77 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty,0,2019-08-14 22:44:11.540305
Mobile,₹999,MTR Mt07,3.9,17 Ratings & 2 Reviews,0,0,64 MB RAM | 64 MB ROM |4.5 cm (1.77 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty,0,2019-08-14 22:44:11.541302
Mobile,₹845,Micromax X595,3.9,439 Ratings & 78 Reviews,0,0,10 MB RAM | 50 MB ROM |3.81 cm (1.5 inch) Display0.3MP Rear Camera1750 mAh Battery1 year micromax india warranty,1,2019-08-14 22:44:11.542300
Mobile,₹999,MTR DJ,4.4,5 Ratings & 1 Reviews,0,0,64 MB RAM | 64 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera1200 mAh Battery12 Months,0,2019-08-14 22:44:11.543297
Mobile,"₹1,640",Itel Magic 1 Max,4.1,60 Ratings & 6 Reviews,13% off,"₹1,899",8 MB RAM | 8 MB ROM | Expandable Upto 32 GB7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1900 mAh Battery100 Days replacement with 2 year warranty for handset and 6 months warranty for accessories.,0,2019-08-14 22:44:11.545292
Mobile,"₹1,099",MTR Mt105,3.6,10 Ratings & 0 Reviews,0,0,64 MB RAM | 64 MB ROM |4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery12 Months Warranty,0,2019-08-14 22:44:11.546289
Mobile,₹999,MTR Mt105,3.6,10 Ratings & 0 Reviews,0,0,64 MB RAM | 64 MB ROM |4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery12 Months Warranty,0,2019-08-14 22:44:11.548283
Mobile,₹910,Kechaoda K66 Plus,4,"8,636 Ratings & 906 Reviews",0,0,32 MB RAM | 32 MB ROM |3.66 cm (1.44 inch) Display0.3MP Rear Camera850 mAh Battery6 month,1,2019-08-14 22:44:11.549281
Mobile,₹979,Lava ARC 1star,3.9,127 Ratings & 8 Reviews,0,0,Expandable Upto 8 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,0,2019-08-14 22:44:11.550278
Mobile,"₹9,999","Infinix Hot S3 (Sandstone Black, 32 GB)",4.1,"50,175 Ratings & 11,924 Reviews",0,0,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.35 cm (5.65 inch) HD+ Display13MP Rear Camera | 20MP Front Camera4000 mAh Li-ion Polymer BatteryQualcomm Snapdragon 430 MSM8937 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:44:11.551276
Mobile,"₹1,579",Mymax M35 Combo of Three,4.1,7 Ratings & 1 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days,0,2019-08-14 22:44:11.553270
Mobile,₹735,MU M280,3.7,17 Ratings & 3 Reviews,0,0,32 MB RAM | 32 MB ROM |3.66 cm (1.44 inch) Display1.3MP Rear Camera800 mAh Battery1 Year,0,2019-08-14 22:44:11.554267
Mobile,"₹12,435","Honor 7C (Gold, 64 GB)",4.2,495 Ratings & 38 Reviews,0,"₹12,439",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) Display13MP + 2MP | 8MP Front Camera3000 mAh BatteryQualcomm SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:44:11.555265
Mobile,"₹31,990","Honor View 20 (Black, 128 GB)",4.7,3 Ratings & 0 Reviews,41% off,"₹55,000",6 GB RAM | 128 GB ROM |16.26 cm (6.4 inch) Display48MP Rear Camera4000 mAh Battery1 Year Warranty,0,2019-08-14 22:44:11.556262
Mobile,"₹1,449",Zen Ultra 502,2.9,17 Ratings & 4 Reviews,0,0,6.1 cm (2.4 inch) Display1.3MP Rear Camera4200 mAh Battery1 Year Manufacturer Warranty,1,2019-08-14 22:44:11.558257
Mobile,"₹2,999","Reach Allure Admire 4G VoLTE (Champagne, 8 GB)",3,68 Ratings & 12 Reviews,9% off,"₹3,299",1 GB RAM | 8 GB ROM | Expandable Upto 32 GB11.43 cm (4.5 inch) FWVGA Display8MP Rear Camera | 2MP Front Camera1800 mAh Battery1 Year,1,2019-08-14 22:44:11.559254
Mobile,₹945,Itel It 5022,3.9,105 Ratings & 9 Reviews,21% off,"₹1,199",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1000 mAh Battery1 Year Brand Warranty,0,2019-08-14 22:44:11.560251
Mobile,₹759,Reach Champ Plus,3.4,10 Ratings & 1 Reviews,17% off,₹925,10 MB RAM | 10 MB ROM |4.57 cm (1.8 inch) Display0.03MP Rear Camera1200 mAh BatteryOne Year Manufacture Warranty,0,2019-08-14 22:44:11.561249
Mobile,"₹9,999","Nokia 5 (Tempered Blue, 16 GB)",4.1,"6,337 Ratings & 1,042 Reviews",34% off,"₹15,299",3 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera | 8MP Front Camera3000 mAh BatteryQualcomm Snapdragon 430 64-bit Octa Core 1.4 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:44:11.563243
Mobile,₹911,Lemon LEMO 205,4.1,18 Ratings & 1 Reviews,0,0,1 MB RAM | 10 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera1800 mAh Battery1 Year Mobile 6 Month Accessories,0,2019-08-14 22:44:11.564241
